Company,TypeName,Cpu,Ram,Gpu,OpSys,Weight,Price,IPS,Touchscreen,Cpu_speed,HDD,SSD,ppi
HP,Notebook,Intel Core i3,4,Intel HD,Windows 10,2.31,67497,0,0,2.3,500,0,100
HP,Notebook,Intel Core i5,4,Intel HD,No OS,1.96,47764,0,0,2.5,500,0,100
Acer,Notebook,AMD A-Series,8,AMD Radeon,Windows 10,2.4,42978,0,0,2.2,1000,0,100
Dell,2 in 1 Convertible,Intel Core i7,12,Intel HD,Windows 10,1.6,124340,1,1,2.7,0,256,166
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.94,174115,0,0,2.6,1000,256,141
HP,Notebook,Intel Core i7,8,Intel HD,Windows 10,2.04,102420,0,0,2.7,0,256,141
Asus,Gaming,Intel Core i7,16,Nvidia GeForce,No OS,4.0,95529,1,0,2.6,1000,0,127
Dell,Notebook,Intel Core i5,4,Intel HD,Windows 10,2.25,53507,0,0,2.5,1000,0,141
Dell,Notebook,Intel Core i7,16,AMD Radeon,Windows 10,2.32,94762,0,0,2.7,2000,0,141
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,1.8,184644,0,0,2.6,1000,256,141
Dell,Ultrabook,Intel Core i7,8,Intel HD,Windows 10,1.29,139560,0,0,2.7,0,256,166
Asus,Gaming,Intel Core i7,64,Nvidia GeForce,Windows 10,3.58,380487,1,0,2.7,0,1000,127
Dell,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows 10,1.62,76386,0,1,2.5,0,256,166
Dell,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,3.21,127212,0,0,2.6,1000,256,282
Apple,Ultrabook,Intel Core M,8,Intel HD,Mac OS,0.92,124436,1,0,1.1,0,0,226
Dell,Notebook,Intel Core i3,4,Intel HD,Windows 10,2.06,46135,0,0,2.3,500,0,100
HP,Notebook,Intel Core i5,4,Intel HD,Windows 10,2.31,114768,0,0,2.3,500,0,100
HP,Ultrabook,Intel Core i5,8,Intel HD,Windows 7,1.26,114768,0,0,2.3,0,256,176
HP,Notebook,Intel Core i7,8,Intel HD,Windows 10,1.49,104335,0,0,2.7,0,256,166
Lenovo,Ultrabook,Intel Core i7,8,Intel HD,Windows 10,1.3,164015,1,1,2.5,0,256,176
Lenovo,Notebook,Intel Core i5,8,AMD Radeon,Windows 10,3.0,63079,0,0,2.3,1000,0,106
Lenovo,Notebook,Intel Core i5,4,Nvidia GeForce,Windows 10,2.3,93518,1,0,2.3,1000,0,141
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,3.78,239204,0,0,2.8,1000,256,127
Lenovo,Notebook,Intel Core i5,4,Intel HD,Windows 10,2.1,51689,0,0,2.3,500,0,100
HP,Notebook,Intel Core i5,4,Intel HD,Windows 7,2.31,89977,0,0,2.3,500,0,141
Lenovo,Ultrabook,Intel Core M,8,Intel HD,Windows 10,0.99,133912,1,1,1.2,0,512,235
Lenovo,Gaming,Intel Core i7,32,Nvidia GeForce,Windows 10,4.6,310133,1,0,2.7,0,512,127
Lenovo,2 in 1 Convertible,Intel Atom,4,Intel HD,Windows 10,0.69,61861,1,1,1.44,0,0,224
HP,Ultrabook,Intel Core i7,16,Intel HD,Windows 10,1.3,196130,1,0,2.7,0,512,331
Dell,Notebook,Intel Core i5,8,Intel HD,Windows 10,2.18,71790,0,0,2.5,0,256,141
HP,Notebook,Intel Core i5,4,Intel HD,Windows 7,1.54,98686,0,0,2.3,500,0,157
HP,Workstation,Intel Core i7,8,AMD FirePro,Windows 7,1.9,143101,0,0,2.5,0,256,141
Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows 7,1.7,114768,0,0,2.3,0,180,157
HP,Notebook,Intel Pentium,4,Intel HD,Linux/Others,1.29,58868,0,0,1.5,0,0,276
Acer,Notebook,AMD A-Series,4,AMD Radeon,Windows 10,2.4,37044,0,0,2.2,500,0,100
Dell,Notebook,Intel Pentium,4,Intel HD,Linux/Others,2.2,37665,0,0,1.6,500,0,100
HP,Notebook,Intel Core i3,4,Intel HD,No OS,1.86,33118,0,0,2.0,1000,0,100
Asus,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.7,153056,1,0,2.8,1000,256,127
Dell,Ultrabook,Intel Core i5,4,AMD Radeon,Windows 10,1.4,78332,1,0,1.6,0,256,166
HP,Netbook,Intel Core i5,4,Intel HD,Windows 7,2.4,153056,0,0,2.3,0,128,125
Acer,Notebook,Intel Core i5,8,Nvidia GeForce,Windows 10,2.4,76480,0,0,2.5,1000,256,141
Dell,Notebook,Intel Core i5,8,AMD Radeon,Windows 10,2.36,61146,0,0,2.5,1000,0,141
MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.6,153056,0,0,2.6,0,256,127
HP,Notebook,Intel Pentium,4,Intel HD,Windows 10,1.96,47860,0,0,1.6,1000,0,100
Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,4.3,220060,1,0,2.6,1000,128,127
Dell,Ultrabook,Intel Core i3,4,Intel HD,Windows 7,1.5,108657,0,0,2.3,500,0,125
Dell,Ultrabook,Intel Core i3,4,Intel HD,Windows 7,1.5,111702,0,0,2.3,0,128,125
Acer,Notebook,Intel Celeron,4,Intel HD,Linux/Others,2.2,20005,0,0,1.5,0,16,100
HP,Workstation,Intel Core i7,8,AMD FirePro,Windows 7,3.0,277492,1,0,2.6,1000,0,127
Lenovo,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.4,114768,0,0,2.8,0,512,141
Dell,Ultrabook,Intel Core i5,8,Intel HD,Windows 7,1.5,135262,0,0,2.3,0,256,125
MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.9,144651,0,0,2.6,1000,128,127
Lenovo,2 in 1 Convertible,Intel Core i5,4,Intel HD,Windows 10,2.1,82989,1,1,2.3,0,256,141
HP,Notebook,AMD A-Series,4,AMD Radeon,Windows 10,2.1,38097,0,0,2.5,1000,0,141
Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.59,128169,1,0,2.6,1000,128,141
HP,Notebook,Intel Core M,8,Intel HD,Windows 10,1.16,162628,0,1,1.1,0,256,276
Dell,Notebook,Intel Core i5,4,AMD Radeon,Windows 7,2.24,73623,0,0,2.3,500,0,100
Lenovo,Notebook,Intel Core i3,4,Intel HD,Windows 10,2.1,41064,0,0,2.0,0,128,100
HP,Ultrabook,Intel Core i7,8,Intel HD,Windows 10,1.16,188473,0,0,2.5,0,512,166
Lenovo,2 in 1 Convertible,Intel Atom,4,Intel HD,Linux/Others,0.69,52550,1,1,1.44,0,0,224
Dell,Ultrabook,Intel Core i7,8,Intel Iris,Windows 10,1.23,131998,0,0,2.4,0,256,166
Lenovo,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,4.6,263229,1,0,2.7,0,256,127
Toshiba,Ultrabook,Intel Core i7,16,Intel HD,Windows 10,1.05,213073,0,0,2.7,0,512,166
Asus,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,3.52,125632,0,0,2.6,1000,128,127
HP,Notebook,Intel Core i5,8,Intel HD,Windows 10,1.16,161767,0,0,2.3,0,256,166
HP,Notebook,Intel Core i5,8,Intel HD,Windows 7,1.43,144824,0,0,2.3,0,256,157
Dell,Notebook,Intel Core i5,4,Intel HD,Linux/Others,2.09,50122,0,0,2.3,500,0,100
Asus,Notebook,Intel Core i3,4,Intel HD,Windows 10,2.0,41638,0,0,2.4,1000,0,100
Lenovo,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows 10,1.8,159757,1,1,2.5,0,256,157
Lenovo,2 in 1 Convertible,Intel Atom,4,Intel HD,Windows 10,0.69,45850,1,1,1.44,0,0,224
HP,Ultrabook,Intel Core i5,8,Intel HD,Windows 7,1.26,181389,0,0,2.4,0,256,125
Lenovo,Gaming,Intel Core i5,8,Nvidia GeForce,No OS,2.4,94667,1,0,2.5,1000,128,141
HP,Gaming,Intel Core i5,8,Nvidia GeForce,Windows 10,3.35,108068,1,0,2.3,1000,128,127
HP,Notebook,Intel Core i7,8,Intel HD,Windows 10,2.04,60208,0,0,2.7,2000,0,100
Lenovo,2 in 1 Convertible,Intel Core i7,8,Nvidia Quadro,Windows 7,1.8,196262,1,1,2.6,0,512,157
Asus,Notebook,Intel Celeron,4,Intel HD,Windows 10,1.5,26610,0,0,1.1,0,0,112
HP,Ultrabook,Intel Core i7,8,Intel HD,Windows 10,1.84,71981,0,0,2.7,0,256,141
Acer,Notebook,Intel Core i5,4,Nvidia GeForce,Windows 10,2.23,58964,0,0,2.5,1000,0,141
Lenovo,Notebook,Intel Core i7,16,AMD Radeon,Windows 10,2.5,105196,0,0,2.5,0,0,141
HP,Workstation,Intel Core i7,8,Nvidia Quadro,Windows 7,3.0,378037,1,0,2.6,0,256,127
Dell,Notebook,Intel Core i5,8,AMD Radeon,Windows 10,2.5,75044,0,0,2.5,1000,0,100
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,3.78,229632,0,0,2.7,1000,256,127
HP,Ultrabook,Intel Core i7,8,Intel HD,Windows 7,1.88,207877,0,0,2.5,0,256,141
Lenovo,2 in 1 Convertible,Intel Core i7,16,Intel HD,Windows 10,2.8,233557,1,1,2.6,0,512,210
MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.4,109389,0,0,2.8,1000,128,141
HP,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows 10,1.48,155928,0,1,2.4,0,256,166
HP,Workstation,Intel Core i7,8,Nvidia Quadro,Windows 7,2.59,213360,1,0,2.6,0,256,141
HP,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows 10,1.48,172200,0,1,2.6,0,256,221
HP,Workstation,Intel Core i7,8,Nvidia Quadro,Windows 7,2.0,181772,0,0,2.6,0,256,141
HP,Ultrabook,Intel Core i7,8,Intel HD,Windows 7,1.26,219864,0,0,2.5,0,256,176
Dell,Notebook,Intel Core i7,8,Nvidia GeForce,Windows 10,2.18,96668,0,0,2.7,0,256,141
HP,Notebook,Intel Core i5,8,Intel HD,Windows 7,1.88,151142,0,0,2.3,0,256,141
Lenovo,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows 10,1.27,223889,1,1,2.5,0,256,210
Lenovo,Notebook,Intel Core i3,4,Intel HD,No OS,1.9,32449,0,0,2.0,1000,0,100
HP,Notebook,AMD E-Series,4,AMD Radeon,Windows 10,1.86,28429,0,0,1.8,500,0,100
Lenovo,Notebook,Intel Core i5,8,AMD Radeon,No OS,2.32,57336,0,0,2.3,1000,0,141
Dell,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.62,114768,0,0,2.8,1000,0,141
Dell,Notebook,Intel Core i5,8,Nvidia GeForce,Windows 10,2.04,215435,1,1,2.3,0,256,282
HP,Notebook,AMD A-Series,4,AMD Radeon,Windows 10,1.91,45839,0,0,2.5,0,256,141
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.7,142891,0,0,2.8,1000,256,127
Lenovo,Ultrabook,Intel Core i7,12,Intel HD,Windows 7,1.4,220060,0,0,2.6,0,512,157
Lenovo,Notebook,Intel Core i5,8,AMD Radeon,Windows 10,2.5,75474,0,0,2.3,0,0,141
HP,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows 10,1.48,195365,0,1,2.6,0,512,221
Lenovo,Ultrabook,Intel Core i7,8,Intel HD,Windows 7,1.7,143484,0,0,2.6,0,256,157
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,1.7,169329,0,0,2.6,1000,256,157
HP,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.62,86052,1,0,2.8,1000,0,141
Lenovo,Notebook,Intel Core i3,8,Intel HD,Windows 10,2.2,43935,0,0,2.0,1000,0,100
HP,Notebook,Intel Core i5,4,Intel HD,No OS,2.1,45657,0,0,2.3,500,0,100
Dell,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.62,143389,0,0,2.8,1000,128,282
Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows 10,1.95,133051,1,0,2.5,0,256,141
Lenovo,Notebook,Intel Core i3,4,Nvidia GeForce,Windows 10,2.2,44797,0,0,2.0,1000,0,141
HP,Notebook,Intel Celeron,2,Intel HD,Windows 10,1.44,23834,0,0,1.6,0,0,112
MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.2,80309,1,0,2.7,1000,0,141
HP,Notebook,Intel Core i7,8,Intel HD,Windows 10,1.96,64994,0,0,2.5,0,256,141
HP,Notebook,Intel Core i7,16,Intel UHD,Windows 10,2.1,110939,0,0,1.8,0,512,141
Asus,Notebook,Intel Celeron,4,Intel HD,Windows 10,2.2,35321,0,0,1.6,500,0,100
Lenovo,Notebook,Intel Core i5,4,Intel HD,No OS,2.1,38097,0,0,2.3,500,0,100
Lenovo,Notebook,Intel Core i7,8,Nvidia GeForce,No OS,2.2,67865,0,0,2.7,1000,0,141
Asus,Notebook,Intel Core i3,4,Intel HD,Windows 10,2.0,73609,0,0,2.4,0,256,157
Lenovo,Notebook,Intel Core i7,4,Intel HD,Windows 7,2.32,78969,0,0,2.5,0,0,141
Lenovo,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,3.31,124915,1,0,2.6,0,512,141
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,1.91,206121,0,0,2.6,1000,128,141
HP,Notebook,Intel Core i3,4,Intel HD,Windows 10,2.07,62218,0,0,2.3,500,0,100
Lenovo,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows 10,1.36,156694,1,1,2.3,0,256,210
Lenovo,Ultrabook,Intel Core i7,6,Nvidia GeForce,Windows 10,1.54,79543,0,0,2.7,0,256,141
Dell,Notebook,Intel Core i7,8,Nvidia GeForce,Linux/Others,1.98,85670,0,0,2.7,0,256,141
Acer,Notebook,Intel Celeron,4,Intel HD,Windows 10,2.1,31875,0,0,2.0,500,0,100
HP,Notebook,Intel Core i7,6,Nvidia GeForce,Windows 10,2.18,76480,1,0,2.6,1000,0,141
Asus,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.591,87009,1,0,2.6,1000,256,141
Dell,2 in 1 Convertible,Intel Core i7,16,Intel HD,Windows 10,2.09,112854,0,1,2.7,0,512,141
Acer,Notebook,Intel Core i5,4,Nvidia GeForce,Windows 10,2.23,66143,0,0,2.5,0,256,141
Dell,Ultrabook,Intel Core i5,8,Intel HD,Linux/Others,1.23,105196,0,1,2.4,0,256,276
Acer,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,4.2,248776,1,0,2.8,1000,256,127
Lenovo,Gaming,Intel Core i5,8,Nvidia GeForce,Windows 10,2.4,78395,1,0,2.5,1000,0,141
HP,Notebook,Intel Core i5,4,Intel HD,Windows 10,1.86,46424,0,0,2.5,500,0,100
Apple,Ultrabook,Intel Core M,8,Intel HD,Mac OS,0.92,111322,1,0,1.1,0,0,226
Dell,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows 10,1.6,114768,1,1,2.5,0,256,166
HP,Notebook,Intel Core i7,12,Nvidia GeForce,Windows 10,2.21,127020,1,0,2.8,1000,128,141
Lenovo,Notebook,Intel Core i3,4,AMD Radeon,No OS,1.9,35225,0,0,2.0,1000,0,100
Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,4.3,205798,1,0,2.6,1000,512,127
Acer,Notebook,Intel Celeron,4,Intel HD,Linux/Others,2.1,26036,0,0,2.0,1000,0,100
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.43,196121,0,0,2.8,1000,256,127
Dell,Notebook,Intel Core i3,4,AMD Radeon,Windows 10,2.3,47764,0,0,2.0,0,128,100
Lenovo,Notebook,Intel Core i7,8,Nvidia GeForce,No OS,2.2,60208,0,0,2.5,500,0,100
Dell,2 in 1 Convertible,Intel Core i7,16,Intel UHD,Windows 10,2.0,123000,0,1,1.8,0,512,141
Dell,Ultrabook,Intel Core i7,16,Intel HD,Windows 10,1.2,256530,0,1,2.7,0,512,276
Asus,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.2,111897,0,0,2.6,1000,0,141
Dell,Notebook,Intel Core i5,8,AMD Radeon,Windows 10,2.36,85095,0,0,2.5,0,256,141
HP,Notebook,Intel Core i5,8,Intel HD,Windows 10,1.91,55422,0,0,2.5,0,256,100
Lenovo,Notebook,AMD E-Series,4,AMD Radeon,Windows 10,2.2,28620,0,0,2.2,500,0,100
Acer,Notebook,Intel Core i3,8,Nvidia GeForce,Windows 10,3.3,60208,0,0,2.0,1000,0,106
Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.2,234418,0,0,2.8,1000,256,141
Apple,Ultrabook,Intel Core M,8,Intel HD,Mac OS,0.92,122426,1,0,1.2,0,0,226
Asus,Notebook,Intel Core i7,16,Nvidia GeForce,Windows 10,2.2,167414,0,0,2.8,1000,128,141
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.43,186557,1,0,2.6,1000,256,127
Dell,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows 10,2.191,95624,1,1,2.5,0,256,141
Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.9,186558,0,0,2.8,1000,256,127
Acer,Netbook,Intel Celeron,2,Intel HD,Linux/Others,1.3,16655,0,0,1.5,0,32,135
Acer,Notebook,Intel Core i3,4,Nvidia GeForce,Windows 10,3.3,57241,0,0,2.0,1000,0,106
Lenovo,Notebook,Intel Core i5,8,Intel HD,No OS,2.8,51593,0,0,2.5,1000,0,106
Lenovo,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.6,121756,1,0,2.6,1000,128,141
Acer,2 in 1 Convertible,Intel Core i7,8,Intel HD,Windows 10,1.2,109982,1,1,1.3,0,256,157
Lenovo,Notebook,Intel Core i7,8,Intel HD,Windows 10,2.3,146356,1,0,2.6,0,256,141
MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.2,141293,0,0,2.6,1000,128,141
HP,Notebook,AMD A-Series,6,AMD Radeon,Windows 10,2.1,50636,0,0,2.7,1000,0,141
Dell,Ultrabook,Intel Core i5,8,Intel HD,Windows 7,1.26,164004,0,1,2.4,0,256,176
Dell,2 in 1 Convertible,Intel Core i3,4,Intel HD,Windows 10,2.08,48721,0,1,2.4,500,0,147
Asus,Notebook,Intel Pentium,4,Intel HD,Windows 10,2.65,29577,0,0,1.6,1000,0,100
Dell,Ultrabook,Intel Core i7,8,Intel HD,Windows 10,1.29,141378,0,1,2.7,0,256,276
Dell,Notebook,Intel Core i5,4,Intel HD,Linux/Others,2.18,49952,0,0,2.5,1000,0,100
Lenovo,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.6,98496,1,1,2.6,1000,128,141
MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.2,109982,0,0,2.8,1000,128,141
Lenovo,Netbook,Intel Core i7,16,Intel HD,Windows 10,1.3,157938,1,1,2.5,0,512,176
Dell,Notebook,Intel Core i3,8,Intel HD,Windows 10,2.3,44894,0,1,2.4,1000,0,100
MSI,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.7,152961,0,0,2.8,1000,256,127
Apple,Ultrabook,Intel Core i5,4,Intel HD,Mac OS,1.08,91795,0,0,1.6,0,0,135
HP,Notebook,Intel Core i3,4,Intel HD,Windows 10,2.1,45754,0,0,2.0,1000,0,141
HP,Ultrabook,Intel Core i7,8,Intel HD,Windows 7,1.54,210411,0,0,2.5,0,256,210
Dell,Notebook,Intel Core i5,4,Intel HD,Windows 7,2.24,70546,0,0,2.3,500,0,100
MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.3,111897,0,0,2.6,1000,128,141
Lenovo,Notebook,Intel Core i7,16,Intel HD,Windows 10,1.4,143484,1,0,2.7,0,512,166
Lenovo,Notebook,AMD A-Series,6,AMD Radeon,Windows 10,2.2,57199,0,0,3.6,0,256,141
Asus,Ultrabook,Intel Core i7,8,Intel HD,Windows 10,1.45,122522,0,0,2.5,0,256,166
Acer,Notebook,Intel Core i3,4,Intel HD,Linux/Others,2.4,34631,0,0,2.0,500,0,100
Dell,2 in 1 Convertible,Intel Core i7,16,Nvidia GeForce,Windows 10,2.77,172200,0,1,2.7,0,512,127
HP,Notebook,Intel Core i5,4,Intel HD,Windows 7,1.54,105291,0,0,2.3,0,256,157
Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.5,153152,1,0,2.8,1000,256,141
Dell,Notebook,Intel Core i5,4,Intel HD,Windows 10,1.6,83755,0,0,2.5,500,0,112
Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,2.34,222549,1,0,2.6,1000,256,141
Lenovo,Notebook,Intel Core i5,8,Intel HD,No OS,2.3,54848,1,0,2.5,0,256,141
Dell,2 in 1 Convertible,Intel Core i5,8,Intel HD,Windows 10,1.24,173540,0,1,1.2,0,256,276
Dell,Notebook,Intel Pentium,4,Intel HD,Linux/Others,2.2,31013,0,0,1.6,500,0,100
HP,Notebook,AMD A-Series,4,AMD Radeon,Windows 10,1.86,38192,0,0,2.5,500,0,100
Lenovo,Notebook,Intel Core i3,6,Nvidia GeForce,Windows 10,2.4,54465,0,0,2.3,0,128,141
Lenovo,Notebook,Intel Core i5,8,Intel HD,Windows 10,1.9,102612,1,0,2.3,0,256,157
Dell,Notebook,Intel Pentium,4,Intel HD,Windows 10,2.2,42499,0,0,1.6,500,0,100
Asus,Notebook,Intel Celeron,4,Intel HD,Windows 10,2.0,32449,0,0,1.1,1000,0,100
Asus,Gaming,Intel Core i7,16,Nvidia GeForce,Windows 10,4.0,181868,1,0,2.6,1000,128,127
Dell,Notebook,Intel Core i3,4,Intel HD,Windows 10,2.29,46903,0,0,2.0,500,0,100
Lenovo,Notebook,Intel Core i7,8,AMD Radeon,Windows 7,2.32,85669,0,0,2.5,0,0,141
MSI,Gaming,Intel Core i7,8,Nvidia GeForce,Windows 10,2.4,117640,0,0,2.6,1000,128,141
Lenovo,2 in 1 Convertible,Intel Core i5,4,Intel HD,Windows 10,1.8,79736,0,1,2.3,0,128,157
Asus,Ultrabook,Intel Core M,8,Intel HD,Windows 10,1.2,69780,1,0,0.9,0,512,166
Dell,Notebook,Intel Core i3,6,Intel HD,Windows 10,2.3,43935,0,0,2.4,1000,0,100
Acer,Notebook,Intel Celeron,4,Intel HD,Linux/Others,2.4,27663,0,0,1.6,500,0,100
Dell,Notebook,Intel Celeron,2,Intel HD,Windows 10,2.2,36278,0,0,1.6,500,0,100
Lenovo,Notebook,Intel Core i7,8,Nvidia GeForce,Windows 10,2.6,86052,1,0,2.6,1000,0,141
HP,Notebook,AMD A-Series,6,AMD Radeon,Windows 10,2.04,52645,0,0,2.9,0,0,141
Dell,Notebook,Intel Core i7,8,AMD Radeon,Linux/Others,2.3,77149,0,0,2.7,1000,0,100
HP,Netbook,Intel Celeron,2,Intel HD,Windows 10,1.17,20005,0,0,1.6,0,0,135
Asus,Notebook,Intel Core i7,4,Nvidia GeForce,Windows 10,2.2,68949,0,0,2.5,500,0,100
Lenovo,2 in 1 Convertible,Intel Core i7,4,Intel HD,Windows 10,1.8,61069,1,1,2.5,0,128,157
Lenovo,2 in 1 Convertible,Intel Core i7,16,Intel HD,Windows 10,1.3,143484,1,1,2.5,0,512,276
Lenovo,Notebook,Intel Celeron,2,Intel HD,Windows 10,1.5,21920,0,0,1.6,0,0,112
HP,Notebook,Intel Core i7,6,AMD Radeon,Windows 10,2.19,73130,0,0,2.5,1000,0,100
Asus,Notebook,Intel Celeron,4,Intel HD,Windows 10,2.2,35321,0,0,1.6,500,0,100
